Ticker,SimFinId,Currency,Fiscal Year,Fiscal Period,Report Date,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common)
BWA,70746,USD,2020,FY,2020-12-31,2021-02-22,2022-02-15,213000000.0,214000000.0,10165000000.0,-8255000000.0,1910000000.0,-1089000000.0,-951000000.0,,,821000000,-36000000.0,-61000000.0,785000000,179000000.0,964000000,-397000000.0,567000000,,500000000,500000000
BXP,70579,USD,2016,FY,2016-12-31,2017-02-28,2017-02-28,153715000.0,153977000.0,2550820000.0,-921234000.0,1629586000.0,-799632000.0,-105229000.0,,-694403000.0,829954000,-397545000.0,-412849000.0,432409000,78198000.0,510607000,,510607000,59370000.0,512785000,502285000
BXP,70579,USD,2017,FY,2017-12-31,2018-02-28,2018-02-28,154190000.0,154390000.0,2602076000.0,-962036000.0,1640040000.0,-731262000.0,-113715000.0,,-617547000.0,908778000,-357466000.0,-374481000.0,551312000,11169000.0,562481000,,562481000,0.0,462439000,451939000
BXP,70579,USD,2018,FY,2018-12-31,2019-02-28,2021-02-26,154427000.0,154682000.0,2717076000.0,-1013014000.0,1704062000.0,-776961000.0,-121722000.0,,-645649000.0,927101000,-365123000.0,-378168000.0,561978000,150585000.0,712563000,,712563000,,582847000,572347000
BXP,70579,USD,2019,FY,2019-12-31,2020-03-02,2022-02-25,154582000.0,154883000.0,2960562000.0,-1084014000.0,1876548000.0,-828927000.0,-140777000.0,,-677764000.0,1047621000,-347186000.0,-412717000.0,700435000,-48436000.0,651999000,,651999000,,521534000,511034000
BXP,70579,USD,2020,FY,2020-12-31,2021-02-26,2022-02-25,155432000.0,155517000.0,2765686000.0,-1030344000.0,1735342000.0,-828489000.0,-133112000.0,,-683751000.0,906853000,-510874000.0,-431717000.0,395979000,622712000.0,1018691000,,1018691000,,872727000,862227000
CAG,326285,USD,2017,FY,2017-05-31,2017-07-21,2017-07-21,431900000.0,436000000.0,7826900000.0,-5484800000.0,2342100000.0,-1417100000.0,-1417100000.0,,,925000000,-195500000.0,-195500000.0,729500000,,729500000,-254700000.0,546000000,102000000.0,639300000,639300000
CAG,326285,USD,2018,FY,2018-05-31,2018-07-20,2018-07-20,403900000.0,407400000.0,7938300000.0,-5586800000.0,2351500000.0,-1318000000.0,-1318000000.0,,,1033500000,-158700000.0,-158700000.0,874800000,,874800000,-174600000.0,797500000,14300000.0,808400000,808400000
CAG,326285,USD,2019,FY,2019-05-31,2019-07-19,2021-07-23,444000000.0,445600000.0,9538400000.0,-6885400000.0,2653000000.0,-1438300000.0,-1473400000.0,,,1214700000,-391400000.0,-391400000.0,823300000,,823300000,-218800000.0,680300000,-1900000.0,678300000,678300000
CAG,326285,USD,2020,FY,2020-05-31,2020-07-24,2022-07-21,487300000.0,488600000.0,11054400000.0,-7984800000.0,3069600000.0,-1622500000.0,-1622500000.0,,,1447100000,-487100000.0,-487100000.0,960000000,9900000.0,969900000,-201300000.0,841800000,,840100000,840100000
CAH,159950,USD,2017,FY,2017-06-30,2017-08-10,2018-08-22,317000000.0,320000000.0,129976000000.0,-123432000000.0,6544000000.0,-4302000000.0,-3775000000.0,,,2242000000,-196000000.0,-201000000.0,2046000000,-122000000.0,1924000000,-630000000.0,1294000000,,1288000000,1288000000
CAH,159950,USD,2018,FY,2018-06-30,2018-08-22,2018-08-22,313000000.0,315000000.0,136809000000.0,-129628000000.0,7181000000.0,-5303000000.0,-4596000000.0,,,1878000000,-352000000.0,-329000000.0,1526000000,-1754000000.0,-228000000,487000000.0,259000000,,256000000,256000000
CAH,159950,USD,2019,FY,2019-06-30,2019-08-20,2021-08-16,300000000.0,301000000.0,145534000000.0,-138700000000.0,6834000000.0,-5101000000.0,-4480000000.0,,,1733000000,-309000000.0,-294000000.0,1424000000,327000000.0,1751000000,-386000000.0,1365000000,,1363000000,1363000000
CAH,159950,USD,2020,FY,2020-06-30,2020-08-13,2021-08-16,293000000.0,293000000.0,152922000000.0,-146054000000.0,6868000000.0,-5096000000.0,-4572000000.0,,,1772000000,-237000000.0,-238000000.0,1535000000,-5307000000.0,-3772000000,79000000.0,-3693000000,,-3696000000,-3696000000
CAT,253953,USD,2016,FY,2016-12-31,2017-02-15,2017-02-15,584300000.0,584300000.0,38537000000.0,-28309000000.0,10228000000.0,-8539000000.0,-4686000000.0,-1951000000.0,,1689000000,-955000000.0,-1101000000.0,734000000,-595000000.0,139000000,-192000000.0,-59000000,,-67000000,-67000000
CAT,253953,USD,2017,FY,2017-12-31,2018-02-15,2019-02-14,591800000.0,599300000.0,45462000000.0,-31260000000.0,14202000000.0,-9096000000.0,-4999000000.0,-1842000000.0,,5106000000,-1024000000.0,-1177000000.0,4082000000,0.0,4082000000,-3339000000.0,759000000,,754000000,754000000
CAT,253953,USD,2018,FY,2018-12-31,2019-02-14,2021-02-17,591400000.0,599400000.0,54722000000.0,-36997000000.0,17725000000.0,-8710000000.0,-5478000000.0,-1850000000.0,,9015000000,-1193000000.0,-1126000000.0,7822000000,,7822000000,-1698000000.0,6148000000,,6147000000,6147000000
CAT,253953,USD,2019,FY,2019-12-31,2020-02-19,2022-02-16,561600000.0,567500000.0,53800000000.0,-36630000000.0,17170000000.0,-8126000000.0,-5162000000.0,-1693000000.0,,9044000000,-1232000000.0,-1175000000.0,7812000000,,7812000000,-1746000000.0,6094000000,,6093000000,6093000000
CAT,253953,USD,2020,FY,2020-12-31,2021-02-17,2022-02-16,544100000.0,548600000.0,41748000000.0,-29082000000.0,12666000000.0,-7524000000.0,-4642000000.0,-1415000000.0,,5142000000,-1147000000.0,-1103000000.0,3995000000,,3995000000,-1006000000.0,3003000000,,2998000000,2998000000
CBOE,120616,USD,2016,FY,2016-12-31,2017-02-21,2019-02-22,81432000.0,81432000.0,703100000.0,-136700000.0,566400000.0,-254600000.0,-124200000.0,,-44400000.0,311800000,8400000.0,-5700000.0,320200000,-13600000.0,306600000,-120900000.0,185700000,,186800000,184900000
CBOE,120616,USD,2017,FY,2017-12-31,2018-02-22,2019-02-22,107200000.0,107500000.0,2229100000.0,-1233500000.0,995600000.0,-539300000.0,-218600000.0,,-192200000.0,456300000,-37500000.0,-41300000.0,418800000,-84400000.0,334400000,66200000.0,400600000,,401700000,396700000
CBOE,120616,USD,2018,FY,2018-12-31,2019-02-22,2021-02-19,111800000.0,112200000.0,2768800000.0,-1551900000.0,1216900000.0,-587500000.0,-241800000.0,,-204000000.0,629400000,-28200000.0,-38200000.0,601200000,-30000000.0,571200000,-146000000.0,425200000,,426500000,422100000
CBOE,120616,USD,2019,FY,2019-12-31,2020-02-21,2022-02-18,111400000.0,111800000.0,2496099999.0,-1359200000.0,1136899999.0,-551200000.0,-210900000.0,,-176600000.0,585699999,-35800000.0,-35900000.0,549899999,-48500000.0,501399999,-130600000.0,370799999,,374899998,372699998
CBOE,120616,USD,2020,FY,2020-12-31,2021-02-19,2022-02-18,109100000.0,109300000.0,3427100000.0,-2172800000.0,1254300000.0,-546900000.0,-231500000.0,,-158500000.0,707400000,-1800000.0,-37600000.0,705600000,-45200000.0,660400000,-192200000.0,468200000,,468200000,467000000
CBRE,378105,USD,2016,FY,2016-12-31,2017-03-01,2017-03-01,335414831.0,338424563.0,13071589000.0,-9123727000.0,3947862000.0,-3148237000.0,-2781310000.0,,-366927000.0,799625000,65239000.0,-136800000.0,864864000,15862000.0,880726000,-296662000.0,584064000,,571973000,571973000
CBRE,378105,USD,2017,FY,2017-12-31,2018-03-01,2018-03-01,337658017.0,340783556.0,14209608000.0,-9893226000.0,4316382000.0,-3264768000.0,-2858654000.0,,-406114000.0,1051614000,92651000.0,-126961000.0,1144265000,19828000.0,1164093000,-466147000.0,697946000,,691479000,691479000
CBRE,378105,USD,2018,FY,2018-12-31,2019-03-01,2021-02-24,339321056.0,343122741.0,21340088000.0,-16449212000.0,4890876000.0,-3817761000.0,-3365773000.0,,-451988000.0,1073115000,318999000.0,-98685000.0,1392114000,-13108000.0,1379006000,-313058000.0,1065948000,,1063219000,1063219000
CBRE,378105,USD,2019,FY,2019-12-31,2020-03-02,2022-03-01,335795654.0,340522871.0,23894091000.0,-18689013000.0,5205078000.0,-3875233000.0,-3436009000.0,,-439224000.0,1329845000,104078000.0,-85754000.0,1433923000,-72578000.0,1361345000,-69895000.0,1291450000,,1282357000,1282357000
CBRE,378105,USD,2020,FY,2020-12-31,2021-02-24,2022-03-01,335196296.0,338392210.0,23826195000.0,-19047620000.0,4778575000.0,-3807933000.0,-3306205000.0,,-501728000.0,970642000,75802000.0,-67753000.0,1046444000,-76475000.0,969969000,-214101000.0,755868000,,751989000,751989000
CCI,378122,USD,2016,FY,2016-12-31,2017-02-22,2018-02-26,340349000.0,340879000.0,3921225000.0,-1440521000.0,2480704000.0,-1479582000.0,-371031000.0,,-1108551000.0,1001122000,-523071000.0,-514236000.0,478051000,-104197000.0,373854000,-16881000.0,356973000,0.0,356973000,323982000
CCI,378122,USD,2017,FY,2017-12-31,2018-02-26,2019-02-25,381740000.0,383221000.0,4356000000.0,-1564000000.0,2792000000.0,-1668000000.0,-426000000.0,,-1242000000.0,1124000000,-571000000.0,-572000000.0,553000000,-82000000.0,471000000,-26000000.0,445000000,,445000000,387000000
CCI,378122,USD,2018,FY,2018-12-31,2019-02-25,2021-02-22,413000000.0,415000000.0,5370000000.0,-1844000000.0,3526000000.0,-2090000000.0,-563000000.0,,-1527000000.0,1436000000,-636000000.0,-637000000.0,800000000,-159000000.0,641000000,-19000000.0,622000000,,622000000,509000000
CCI,378122,USD,2019,FY,2019-12-31,2020-03-10,2022-02-22,416000000.0,418000000.0,5763000000.0,-1986000000.0,3777000000.0,-2186000000.0,-614000000.0,,-1572000000.0,1591000000,-676000000.0,-677000000.0,915000000,-34000000.0,881000000,-21000000.0,860000000,,860000000,747000000
CCI,378122,USD,2020,FY,2020-12-31,2021-02-22,2022-02-22,423000000.0,425000000.0,5840000000.0,-1969000000.0,3871000000.0,-1924000000.0,-678000000.0,,-1608000000.0,1947000000,-692000000.0,-687000000.0,1255000000,-179000000.0,1076000000,-20000000.0,1056000000,,1056000000,999000000
CCL,288836,USD,2016,FY,2016-11-30,2017-01-30,2017-01-30,745000000.0,747000000.0,16389000000.0,-9383000000.0,7006000000.0,-3935000000.0,-2197000000.0,,-1738000000.0,3071000000,-196000000.0,-217000000.0,2875000000,-47000000.0,2828000000,-49000000.0,2779000000,,2779000000,2779000000
CCL,288836,USD,2017,FY,2017-11-30,2018-01-29,2019-01-28,722000000.0,725000000.0,17510000000.0,-10501000000.0,7009000000.0,-4111000000.0,-2265000000.0,,-1846000000.0,2898000000,-178000000.0,-189000000.0,2720000000,-54000000.0,2666000000,-60000000.0,2606000000,,2606000000,2606000000
CCL,288836,USD,2018,FY,2018-11-30,2019-01-28,2021-01-26,709000000.0,710000000.0,18881000000.0,-8103000000.0,10778000000.0,-7438000000.0,-2450000000.0,,-2017000000.0,3340000000,-177000000.0,-180000000.0,3163000000,43000000.0,3206000000,-54000000.0,3152000000,,3152000000,3152000000
CCL,288836,USD,2019,FY,2019-11-30,2020-03-31,2022-01-27,690000000.0,692000000.0,20825000000.0,-9715000000.0,11110000000.0,-7807000000.0,-2480000000.0,,-2160000000.0,3303000000,-215000000.0,-183000000.0,3088000000,-26000000.0,3062000000,-71000000.0,2991000000,,2991000000,2991000000
CCL,288836,USD,2020,FY,2020-11-30,2021-01-26,2022-01-27,775000000.0,775000000.0,5595000000.0,-4760000000.0,835000000.0,-5637000000.0,-1878000000.0,,-2241000000.0,-4802000000,-929000000.0,-877000000.0,-5731000000,-4522000000.0,-10253000000,17000000.0,-10236000000,,-10236000000,-10236000000
CDNS,107614,USD,2016,FY,2016-12-31,2017-02-10,2019-02-27,284502000.0,291256000.0,1816083000.0,-256492000.0,1559591000.0,-1273735000.0,-520300000.0,-735340000.0,-18095000.0,285856000,-7748000.0,-23670000.0,278108000,-40955000.0,237153000,-34067000.0,203086000,,203086000,203086000
CDNS,107614,USD,2017,FY,2017-12-31,2018-02-20,2019-02-27,272097000.0,280221000.0,1943032000.0,-237390000.0,1705642000.0,-1372281000.0,-553342000.0,-804223000.0,-14716000.0,333361000,-8909000.0,-25664000.0,324452000,-9406000.0,315046000,-110945000.0,204101000,,204101000,204101000
CDNS,107614,USD,2018,FY,2018-12-31,2019-02-27,2021-02-22,273729000.0,281144000.0,2138022000.0,-258747000.0,1879275000.0,-1471977000.0,-573075000.0,-884816000.0,-14086000.0,407298000,-19819000.0,-23139000.0,387479000,-11089000.0,376390000,-30613000.0,345777000,,345777000,345777000
CDNS,107614,USD,2019,FY,2019-12-31,2020-02-24,2022-02-22,273239000.0,280515000.0,2336319000.0,-266357000.0,2069962000.0,-1569545000.0,-621479000.0,-935938000.0,-12128000.0,500417000,-12828000.0,-18829000.0,487589000,-8621000.0,478968000,510011000.0,988979000,,988979000,988979000
CDNS,107614,USD,2020,FY,2020-12-31,2021-02-22,2022-02-22,273728000.0,279641000.0,2682891000.0,-305498000.0,2377393000.0,-1722626000.0,-670885000.0,-1033732000.0,-18009000.0,654767000,-12804000.0,-20749000.0,641963000,-9215000.0,632748000,-42104000.0,590644000,,590644000,590644000
CDW,683318,USD,2016,FY,2016-12-31,2017-03-01,2019-02-27,163600000.0,166000000.0,13672700000.0,-11344400000.0,2328300000.0,-1508300000.0,-1508300000.0,,,820000000,-144700000.0,-146500000.0,675300000,-2100000.0,673200000,-248100000.0,425100000,,425100000,425100000
CDW,683318,USD,2017,FY,2017-12-31,2018-03-01,2019-02-27,155400000.0,158200000.0,14832900000.0,-12382700000.0,2450200000.0,-1583700000.0,-1583700000.0,,,866500000,-148400000.0,-150500000.0,718100000,-57400000.0,660700000,-137600000.0,523100000,,523100000,523100000
CDW,683318,USD,2018,FY,2018-12-31,2019-02-27,2021-02-26,150900000.0,153600000.0,16240500000.0,-13533600000.0,2706900000.0,-1719600000.0,-1719600000.0,,,987300000,-146800000.0,-148600000.0,840500000,,840500000,-197500000.0,643000000,,643000000,643000000
CDW,683318,USD,2019,FY,2019-12-31,2020-02-28,2022-02-28,145100000.0,147800000.0,18032400000.0,-14992500000.0,3039900000.0,-1906300000.0,-1906300000.0,,,1133600000,-183900000.0,-159400000.0,949700000,,949700000,-212900000.0,736800000,,736800000,736800000
CDW,683318,USD,2020,FY,2020-12-31,2021-02-26,2022-02-28,142600000.0,144800000.0,18467500000.0,-15257400000.0,3210100000.0,-2030900000.0,-2030900000.0,,,1179200000,-176900000.0,-154900000.0,1002300000,,1002300000,-213800000.0,788500000,,788500000,788500000
CE,109593,USD,2016,FY,2016-12-31,2017-02-10,2017-02-10,144939433.0,145668181.0,5389000000.0,-3984000000.0,1405000000.0,-514000000.0,-416000000.0,-78000000.0,-9000000.0,891000000,143000000.0,-118000000.0,1034000000,-4000000.0,1030000000,-122000000.0,908000000,-2000000.0,900000000,900000000
CE,109593,USD,2017,FY,2017-12-31,2018-02-09,2019-02-07,137902667.0,138317395.0,6140000000.0,-4629000000.0,1511000000.0,-648000000.0,-496000000.0,-73000000.0,-20000000.0,863000000,174000000.0,-120000000.0,1037000000,38000000.0,1075000000,-213000000.0,862000000,-13000000.0,843000000,843000000
CE,109593,USD,2018,FY,2018-12-31,2019-02-07,2021-02-11,134305269.0,135416858.0,7155000000.0,-5183000000.0,1972000000.0,-633000000.0,-546000000.0,-72000000.0,-24000000.0,1339000000,239000000.0,-119000000.0,1578000000,-68000000.0,1510000000,-292000000.0,1218000000,-5000000.0,1207000000,1207000000
CE,109593,USD,2019,FY,2019-12-31,2020-02-06,2022-02-10,123925697.0,124651759.0,6297000000.0,-4691000000.0,1606000000.0,-777000000.0,-483000000.0,-67000000.0,-24000000.0,829000000,185000000.0,-109000000.0,1014000000,-26000000.0,988000000,-124000000.0,864000000,-6000000.0,852000000,852000000
CE,109593,USD,2020,FY,2020-12-31,2021-02-11,2022-02-10,117817445.0,118481376.0,5655000000.0,-4362000000.0,1293000000.0,-617000000.0,-482000000.0,-74000000.0,-22000000.0,676000000,157000000.0,-103000000.0,833000000,1418000000.0,2251000000,-247000000.0,2004000000,-12000000.0,1985000000,1985000000
CERN,259186,USD,2016,FY,2016-12-31,2017-02-10,2019-02-08,337740000.0,343653000.0,4796473000.0,-3402460000.0,1394013000.0,-483000000.0,-392454000.0,,-90546000.0,911013000,7421000.0,,918434000,,918434000,-281950000.0,636484000,,636484000,636484000
CERN,259186,USD,2017,FY,2017-12-31,2018-02-12,2019-02-08,331373000.0,337999000.0,5142272000.0,-3735958000.0,1406314000.0,-445843000.0,-355267000.0,,-90576000.0,960471000,6658000.0,,967129000,,967129000,-100151000.0,866978000,,866978000,866978000
CERN,259186,USD,2018,FY,2018-12-31,2019-02-08,2021-02-19,330084000.0,333572000.0,5366325000.0,-4114707000.0,1251618000.0,-476833000.0,-389469000.0,,-87364000.0,774785000,26066000.0,,800851000,,800851000,-170792000.0,630059000,,630059000,630059000
CERN,259186,USD,2019,FY,2019-12-31,2020-02-10,2022-02-22,318229000.0,321235000.0,5692598000.0,-4483514000.0,1209084000.0,-608415000.0,-520598000.0,,-87817000.0,600669000,53843000.0,,654512000,,654512000,-125058000.0,529454000,,529454000,529454000
CERN,259186,USD,2020,FY,2020-12-31,2021-02-19,2022-02-22,306669000.0,309136000.0,5505788000.0,-4264563000.0,1241225000.0,-547181000.0,-491586000.0,,-55595000.0,694044000,76906000.0,,770950000,220523000.0,991473000,-211385000.0,780088000,,780088000,780088000
CF,119051,USD,2016,FY,2016-12-31,2017-02-23,2018-02-22,233100000.0,233100000.0,3685000000.0,-2845000000.0,840000000.0,-382000000.0,-174000000.0,,,458000000,-338000000.0,-195000000.0,120000000,-346000000.0,-226000000,68000000.0,-158000000,,-277000000,-277000000
CF,119051,USD,2017,FY,2017-12-31,2018-02-22,2019-02-22,233500000.0,233900000.0,4130000000.0,-3696000000.0,434000000.0,-209000000.0,-191000000.0,,,225000000,-297000000.0,-303000000.0,-72000000,-53000000.0,-125000000,575000000.0,450000000,,358000000,358000000
CF,119051,USD,2018,FY,2018-12-31,2019-02-22,2021-02-24,232600000.0,233800000.0,4429000000.0,-3512000000.0,917000000.0,-187000000.0,-214000000.0,,,730000000,-183000000.0,-228000000.0,547000000,,547000000,-119000000.0,428000000,,290000000,290000000
CF,119051,USD,2019,FY,2019-12-31,2020-02-24,2022-02-24,220200000.0,221600000.0,4590000000.0,-3416000000.0,1174000000.0,-166000000.0,-239000000.0,,,1008000000,-215000000.0,-217000000.0,793000000,-21000000.0,772000000,-126000000.0,646000000,,493000000,493000000
CF,119051,USD,2020,FY,2020-12-31,2021-02-24,2022-02-24,214900000.0,215200000.0,4124000000.0,-3323000000.0,801000000.0,-189000000.0,-206000000.0,,,612000000,-149000000.0,-161000000.0,463000000,,463000000,-31000000.0,432000000,,317000000,317000000
CHD,378113,USD,2016,FY,2016-12-31,2017-02-24,2017-02-24,257600000.0,262100000.0,3493100000.0,-1902500000.0,1590600000.0,-866400000.0,-866400000.0,,,724200000,-18300000.0,-27700000.0,705900000,,705900000,-246900000.0,459000000,,459000000,459000000
CHD,378113,USD,2017,FY,2017-12-31,2018-02-23,2018-02-23,250600000.0,256100000.0,3776200000.0,-2046600000.0,1729600000.0,-996900000.0,-996900000.0,,,732700000,-40000000.0,-52600000.0,692700000,,692700000,50700000.0,743400000,,743400000,743400000
CHD,378113,USD,2018,FY,2018-12-31,2019-02-21,2021-02-18,245500000.0,250700000.0,4145899999.0,-2305100000.0,1840799999.0,-1049100000.0,-1049100000.0,,,791699999,-72200000.0,-79400000.0,719499999,,719499999,-150900000.0,568599999,,568599999,568599999
CHD,378113,USD,2019,FY,2019-12-31,2020-02-18,2022-02-17,246200000.0,252100000.0,4357700000.0,-2373700000.0,1984000000.0,-1143800000.0,-1143800000.0,,,840200000,-66500000.0,-73600000.0,773700000,,773700000,-157800000.0,615900000,,615900000,615900000
CHD,378113,USD,2020,FY,2020-12-31,2021-02-18,2022-02-17,246800000.0,252200000.0,4895800000.0,-2681600000.0,2214200000.0,-1184500000.0,-1184500000.0,,,1029700000,-55900000.0,-61000000.0,973800000,,973800000,-187900000.0,785900000,,785900000,785900000
CHRW,378101,USD,2016,FY,2016-12-31,2017-03-01,2017-03-01,142706000.0,142991000.0,13144413000.0,-10866885000.0,2277528000.0,-1439997000.0,-1439997000.0,,,837531000,-25581000.0,-25581000.0,811950000,,811950000,-298566000.0,513384000,,513384000,513384000
CHRW,378101,USD,2017,FY,2017-12-31,2018-02-28,2018-02-28,140610000.0,141382000.0,14869380000.0,-12501330000.0,2368050000.0,-1592931000.0,-1592931000.0,,,775119000,-46656000.0,-46656000.0,728463000,,728463000,-223570000.0,504893000,,504893000,504893000
CHRW,378101,USD,2018,FY,2018-12-31,2019-02-25,2021-02-19,139010000.0,140405000.0,16631172000.0,-13925937000.0,2705235000.0,-1793152000.0,-1793152000.0,,,912083000,-31810000.0,-31810000.0,880273000,,880273000,-215768000.0,664505000,,664505000,664505000
CHRW,378101,USD,2019,FY,2019-12-31,2020-02-19,2022-02-23,136955000.0,137735000.0,15309508000.0,-12723198000.0,2586310000.0,-1796334000.0,-1796334000.0,,,789976000,-47719000.0,-47719000.0,742257000,,742257000,-165289000.0,576968000,,576968000,576968000
CHRW,378101,USD,2020,FY,2020-12-31,2021-02-19,2022-02-23,135532000.0,136173000.0,16207106000.0,-13794849000.0,2412257000.0,-1738989000.0,-1738989000.0,,,673268000,-44937000.0,-44937000.0,628331000,,628331000,-121910000.0,506421000,,506421000,506421000
CHTR,378110,USD,2016,FY,2016-12-31,2017-02-16,2017-02-16,206539100.0,234791439.0,29003000000.0,,,-25648000000.0,,,-6907000000.0,3355000000,-2513000000.0,-2499000000.0,842000000,-22000000.0,820000000,2925000000.0,3745000000,,3522000000,3522000000
CHTR,378110,USD,2017,FY,2017-12-31,2018-02-02,2018-02-02,256720715.0,296703956.0,41581000000.0,,,-37475000000.0,,,-10588000000.0,4106000000,-3108000000.0,-3090000000.0,998000000,30000000.0,1028000000,9087000000.0,10115000000,,9895000000,9895000000
CHTR,378110,USD,2018,FY,2018-12-31,2019-01-31,2021-01-29,232356665.0,235525226.0,43634000000.0,,,-38413000000.0,,,-10318000000.0,5221000000,-3617000000.0,-3540000000.0,1604000000,82000000.0,1686000000,-180000000.0,1506000000,,1230000000,1230000000
CHTR,378110,USD,2019,FY,2019-12-31,2020-01-31,2022-01-28,219506735.0,223786380.0,45764000000.0,,,-39253000000.0,,,-9926000000.0,6511000000,-4080000000.0,-3797000000.0,2431000000,,2431000000,-439000000.0,1992000000,,1668000000,1668000000
CHTR,378110,USD,2020,FY,2020-12-31,2021-01-29,2022-01-28,203316483.0,209273247.0,48097000000.0,,,-39692000000.0,,,-9704000000.0,8405000000,-4103000000.0,-3848000000.0,4302000000,,4302000000,-626000000.0,3676000000,,3222000000,3222000000
CL,255327,USD,2016,FY,2016-12-31,2017-02-23,2017-02-23,891800000.0,898400000.0,15195000000.0,-6072000000.0,9123000000.0,-5286000000.0,-5249000000.0,,,3837000000,-99000000.0,-99000000.0,3738000000,0.0,3738000000,-1152000000.0,2586000000,,2441000000,2441000000
CL,255327,USD,2017,FY,2017-12-31,2018-02-21,2019-02-21,881800000.0,887800000.0,15454000000.0,-6174000000.0,9280000000.0,-5573000000.0,-5400000000.0,,,3707000000,-102000000.0,-102000000.0,3605000000,-118000000.0,3487000000,-1313000000.0,2174000000,,2024000000,2024000000
CL,255327,USD,2018,FY,2018-12-31,2019-02-21,2021-02-18,870600000.0,873000000.0,15544000000.0,-6313000000.0,9231000000.0,-5537000000.0,-5389000000.0,,,3694000000,-143000000.0,-143000000.0,3551000000,-87000000.0,3464000000,-906000000.0,2558000000,,2400000000,2400000000
CL,255327,USD,2019,FY,2019-12-31,2020-02-21,2022-02-17,859100000.0,861100000.0,15693000000.0,-6368000000.0,9325000000.0,-5575000000.0,-5575000000.0,,,3750000000,-341000000.0,-145000000.0,3409000000,-108000000.0,3301000000,-774000000.0,2527000000,,2367000000,2367000000
CL,255327,USD,2020,FY,2020-12-31,2021-02-18,2022-02-17,856800000.0,859300000.0,16471000000.0,-6454000000.0,10017000000.0,-6019000000.0,-6019000000.0,,,3998000000,-277000000.0,-164000000.0,3721000000,-74000000.0,3647000000,-787000000.0,2860000000,,2695000000,2695000000
CLX,218764,USD,2017,FY,2017-06-30,2017-08-15,2017-08-15,128953000.0,131566000.0,5973000000.0,-3302000000.0,2671000000.0,-1550000000.0,-1409000000.0,-135000000.0,,1121000000,-88000000.0,-88000000.0,1033000000,,1033000000,-330000000.0,703000000,-2000000.0,701000000,701000000
CLX,218764,USD,2018,FY,2018-06-30,2018-08-14,2018-08-14,129293000.0,131581000.0,6124000000.0,-3449000000.0,2675000000.0,-1536000000.0,-1407000000.0,-132000000.0,,1139000000,-85000000.0,-85000000.0,1054000000,,1054000000,-231000000.0,823000000,,823000000,823000000
CLX,218764,USD,2019,FY,2019-06-30,2019-08-14,2021-08-10,127734000.0,129792000.0,6214000000.0,-3486000000.0,2728000000.0,-1604000000.0,-856000000.0,-136000000.0,,1124000000,-100000000.0,-97000000.0,1024000000,,1024000000,-204000000.0,820000000,,820000000,820000000
